Date,Open,High,Low,Close,Adj Close,Volume,Return,Cumulative Return
2010-02-19,1105.489990234375,1112.4200439453125,1100.800048828125,1109.1700439453125,1109.1700439453125,3944280000,0.002186622042297248,0.9789760311261577
2010-02-22,1110.0,1112.2900390625,1105.3800048828125,1108.010009765625,1108.010009765625,3814440000,-0.0010458578339902491,0.9779521613747157
2010-02-23,1107.489990234375,1108.5799560546875,1092.1800537109375,1094.5999755859375,1094.5999755859375,4521050000,-0.012102809596931441,0.96611619257069
2010-02-24,1095.8900146484375,1106.4200439453125,1095.5,1105.239990234375,1105.239990234375,4168360000,0.00972045942422195,0.9755072858196572
2010-02-25,1101.239990234375,1103.5,1086.02001953125,1102.93994140625,1102.93994140625,4521130000,-0.002081040179913507,0.9734772159620682
2010-02-26,1103.0999755859375,1107.239990234375,1097.56005859375,1104.489990234375,1104.489990234375,3945190000,0.0014053791778985136,0.9748453205715398
2010-03-01,1105.3599853515625,1116.1099853515625,1105.3599853515625,1115.7099609375,1115.7099609375,3847640000,0.01015850827289455,0.9847482948253583
2010-03-02,1117.010009765625,1123.4599609375,1116.510009765625,1118.31005859375,1118.31005859375,4134680000,0.0023304422719907514,0.9870431938788902
2010-03-03,1119.3599853515625,1125.6400146484375,1116.5799560546875,1118.7900390625,1118.7900390625,3951320000,0.00042920160206150193,0.9874668343990068
2010-03-04,1119.1199951171875,1123.72998046875,1116.6600341796875,1122.969970703125,1122.969970703125,3945010000,0.0037361180334851696,0.9911561270464735
2010-03-05,1125.1199951171875,1139.3800048828125,1125.1199951171875,1138.699951171875,1138.699951171875,4133000000,0.014007480947064943,1.0050397276116436
2010-03-08,1138.4000244140625,1141.050048828125,1136.77001953125,1138.5,1138.5,3774680000,-0.00017559601339156572,1.004863246642175
2010-03-09,1137.56005859375,1145.3699951171875,1134.9000244140625,1140.449951171875,1140.449951171875,5185570000,0.0017127370855292146,1.0065843131905843
2010-03-10,1140.219970703125,1148.260009765625,1140.0899658203125,1145.6099853515625,1145.6099853515625,5469120000,0.00452455995494172,1.0111386642653188
2010-03-11,1143.9599609375,1150.239990234375,1138.989990234375,1150.239990234375,1150.239990234375,4669060000,0.004041519314613495,1.0152252007066995
2010-03-12,1151.7099609375,1153.4100341796875,1146.969970703125,1149.989990234375,1149.989990234375,4928160000,-0.00021734594703937127,1.0150045456239938
2010-03-15,1148.530029296875,1150.97998046875,1141.449951171875,1150.510009765625,1150.510009765625,4164110000,0.000452194832708086,1.0154635254347002
2010-03-16,1150.8299560546875,1160.280029296875,1150.3499755859375,1159.4599609375,1159.4599609375,4369770000,0.0077791163013856135,1.0233629342988717
2010-03-17,1159.93994140625,1169.8399658203125,1159.93994140625,1166.2099609375,1166.2099609375,4963200000,0.005821675803744153,1.0293206215319282
2010-03-18,1166.1300048828125,1167.77001953125,1161.1600341796875,1165.8299560546875,1165.8299560546875,4234510000,-0.0003258460273372066,1.0289852214965458
2010-03-19,1166.6800537109375,1169.199951171875,1155.3299560546875,1159.9000244140625,1159.9000244140625,5212410000,-0.005086446449439896,1.0237513432701386
2010-03-22,1157.25,1167.8199462890625,1152.8800048828125,1165.81005859375,1165.81005859375,4261680000,0.005095296193887933,1.0289676595929906
2010-03-23,1166.469970703125,1174.719970703125,1163.8299560546875,1174.1700439453125,1174.1700439453125,4411640000,0.007170966908320198,1.0363463526296637
2010-03-24,1172.699951171875,1173.0400390625,1166.010009765625,1167.719970703125,1167.719970703125,4705750000,-0.005493304207041971,1.0306533868508105
2010-03-25,1170.030029296875,1180.68994140625,1165.0899658203125,1165.72998046875,1165.72998046875,5668900000,-0.001704167338318907,1.0288969810118116
2010-03-26,1167.5799560546875,1173.9300537109375,1161.47998046875,1166.5899658203125,1166.5899658203125,4708420000,0.000737722599547963,1.0296560215673107
2010-03-29,1167.7099609375,1174.8499755859375,1167.7099609375,1173.219970703125,1173.219970703125,4375580000,0.005683234964352302,1.035507798670338
2010-03-30,1173.75,1177.8299560546875,1168.9200439453125,1173.27001953125,1173.27001953125,4085000000,4.265937281555665e-05,1.035551972783575
2010-03-31,1171.75,1174.56005859375,1165.77001953125,1169.4300537109375,1169.4300537109375,4484340000,-0.00327287474868454,1.032162740880901
2010-04-01,1171.22998046875,1181.4300537109375,1170.68994140625,1178.0999755859375,1178.0999755859375,4006870000,0.0074138011482498545,1.0398149901944247
2010-04-05,1178.7099609375,1187.72998046875,1178.7099609375,1187.43994140625,1187.43994140625,3881620000,0.00792799084446738,1.048058633916626
2010-04-06,1186.010009765625,1191.800048828125,1182.77001953125,1189.43994140625,1189.43994140625,4086180000,0.0016842957106795176,1.0498238745782724
2010-04-07,1188.22998046875,1189.5999755859375,1177.25,1182.449951171875,1182.449951171875,5101430000,-0.005876707172041695,1.0436543670851577
2010-04-08,1181.75,1188.550048828125,1175.1199951171875,1186.43994140625,1186.43994140625,4726970000,0.003374341747336196,1.0471760135858028
2010-04-09,1187.469970703125,1194.6600341796875,1187.1500244140625,1194.3699951171875,1194.3699951171875,4511570000,0.00668390656297202,1.054175240215596
2010-04-12,1194.93994140625,1199.199951171875,1194.7099609375,1196.47998046875,1196.47998046875,4607090000,0.0017666094762833762,1.056037556184624
2010-04-13,1195.93994140625,1199.0400390625,1188.8199462890625,1197.300048828125,1197.300048828125,5403580000,0.0006854008197059169,1.0567613651912733
2010-04-14,1198.68994140625,1210.6500244140625,1198.68994140625,1210.6500244140625,1210.6500244140625,5760040000,0.011150066851666862,1.0685443250594147
2010-04-15,1210.77001953125,1213.9200439453125,1208.5,1211.6700439453125,1211.6700439453125,5995330000,0.0008425387276917995,1.0694446150355326
2010-04-16,1210.1700439453125,1210.1700439453125,1186.77001953125,1192.1300048828125,1192.1300048828125,8108470000,-0.016126534744455467,1.0521981792938913
2010-04-19,1192.06005859375,1197.8699951171875,1183.6800537109375,1197.52001953125,1197.52001953125,6597740000,0.004521331252766547,1.0569555158060369
2010-04-20,1199.0400390625,1208.5799560546875,1199.0400390625,1207.1700439453125,1207.1700439453125,5316590000,0.008058340784849571,1.0654728235468283
2010-04-21,1207.1600341796875,1210.989990234375,1198.8499755859375,1205.93994140625,1205.93994140625,5724310000,-0.0010189969053922,1.0643871100368545
2010-04-22,1202.52001953125,1210.27001953125,1190.18994140625,1208.6700439453125,1208.6700439453125,6035780000,0.002263879356942944,1.0667967540430632
2010-04-23,1207.8699951171875,1217.280029296875,1205.0999755859375,1217.280029296875,1217.280029296875,5326060000,0.0071235200993795544,1.0743961021624417
2010-04-26,1217.0699462890625,1219.800048828125,1211.0699462890625,1212.050048828125,1212.050048828125,5647760000,-0.004296448099761374,1.069780015070915
2010-04-27,1209.9200439453125,1211.3800048828125,1181.6199951171875,1183.7099609375,1183.7099609375,7454540000,-0.023381945257149872,1.0447664773213339
2010-04-28,1184.5899658203125,1195.050048828125,1181.81005859375,1191.3599853515625,1191.3599853515625,6342310000,0.006462752419523099,1.0515185444004789
2010-04-29,1193.300048828125,1209.3599853515625,1193.300048828125,1206.780029296875,1206.780029296875,6059410000,0.012943228020842135,1.0651285886887982
2010-04-30,1206.77001953125,1207.989990234375,1186.3199462890625,1186.68994140625,1186.68994140625,6048260000,-0.016647680109796337,1.0473966686685083
2010-05-03,1188.5799560546875,1205.1300048828125,1188.5799560546875,1202.260009765625,1202.260009765625,4938050000,0.013120586781854904,1.0611391275547992
2010-05-04,1197.5,1197.5,1168.1199951171875,1173.5999755859375,1173.5999755859375,6594720000,-0.02383846584506677,1.0358431987057202
2010-05-05,1169.239990234375,1175.949951171875,1158.1500244140625,1165.8699951171875,1165.8699951171875,6795940000,-0.006586554728659322,1.0290205607871354
2010-05-06,1164.3800048828125,1167.5799560546875,1065.7900390625,1128.1500244140625,1128.1500244140625,10617810000,-0.032353496411350324,0.9957281477665032
2010-05-07,1127.0400390625,1135.1300048828125,1094.1500244140625,1110.8800048828125,1110.8800048828125,9472910000,-0.015308264998017185,0.9804852774145087
2010-05-10,1122.27001953125,1163.8499755859375,1122.27001953125,1159.72998046875,1159.72998046875,6893700000,0.04397412445198401,1.0236012590268724
2010-05-11,1156.3900146484375,1170.47998046875,1147.7099609375,1155.7900390625,1155.7900390625,5842550000,-0.003397292018489928,1.0201237866394641
2010-05-12,1155.4300537109375,1172.8699951171875,1155.4300537109375,1171.6700439453125,1171.6700439453125,5225460000,0.013739523915341278,1.0341398018026056
2010-05-13,1170.0400390625,1173.5699462890625,1156.1400146484375,1157.43994140625,1157.43994140625,4870640000,-0.012145144968583543,1.0215800239919306
2010-05-14,1157.18994140625,1157.18994140625,1126.1400146484375,1135.6800537109375,1135.6800537109375,6126400000,-0.018800014512092122,1.0023743047156188
2010-05-17,1136.52001953125,1141.8800048828125,1114.9599609375,1136.93994140625,1136.93994140625,5922920000,0.0011093685155389998,1.0034863072100557
2010-05-18,1138.780029296875,1148.6600341796875,1117.199951171875,1120.800048828125,1120.800048828125,6170840000,-0.014195906037184347,0.9892409098833007
2010-05-19,1119.5699462890625,1124.27001953125,1100.6600341796875,1115.050048828125,1115.050048828125,6765800000,-0.005130263873571406,0.9841658429810675
2010-05-20,1107.3399658203125,1107.3399658203125,1071.5799560546875,1071.5899658203125,1071.5899658203125,8328570000,-0.03897590341661106,0.9458070901391098
2010-05-21,1067.260009765625,1090.1600341796875,1055.9000244140625,1087.68994140625,1087.68994140625,5452130000,0.015024380686144978,0.9600172559170148
2010-05-24,1084.780029296875,1089.949951171875,1072.699951171875,1073.6500244140625,1073.6500244140625,5224040000,-0.012908014000787449,0.9476253397366404
2010-05-25,1067.4200439453125,1074.75,1040.780029296875,1074.030029296875,1074.030029296875,7329580000,0.00035393738571354305,0.9479607397720228
2010-05-26,1075.510009765625,1090.75,1065.5899658203125,1067.949951171875,1067.949951171875,4521050000,-0.0056609945338124135,0.9425943392059046
2010-05-27,1074.27001953125,1103.52001953125,1074.27001953125,1103.06005859375,1103.06005859375,5698460000,0.032876173067238,0.9735832338338368
2010-05-28,1102.5899658203125,1102.5899658203125,1084.780029296875,1089.4100341796875,1089.4100341796875,4871210000,-0.01237468831159061,0.9615354447697526
2010-06-01,1087.300048828125,1094.77001953125,1069.8900146484375,1070.7099609375,1070.7099609375,5271480000,-0.01716532127985071,0.9450303799383156
2010-06-02,1073.010009765625,1098.56005859375,1072.030029296875,1098.3800048828125,1098.3800048828125,5026360000,0.025842707133391096,0.9694525232792188
2010-06-03,1098.8199462890625,1105.6700439453125,1091.81005859375,1102.8299560546875,1102.8299560546875,4995970000,0.004051376711240895,0.9733801406546859
2010-06-04,1098.4300537109375,1098.4300537109375,1060.5,1064.8800048828125,1064.8800048828125,6180580000,-0.034411425771964765,0.9398847421966425
2010-06-07,1065.8399658203125,1071.3599853515625,1049.8599853515625,1050.469970703125,1050.469970703125,5467560000,-0.01353207320412908,0.9271661530617936
2010-06-08,1050.81005859375,1063.1500244140625,1042.1700439453125,1062.0,1062.0,6192750000,0.010976067492112662,0.9373427913342023
2010-06-09,1062.75,1077.739990234375,1052.25,1055.68994140625,1055.68994140625,5983200000,-0.005941674758709992,0.9317734053306731
2010-06-10,1058.77001953125,1087.8499755859375,1058.77001953125,1086.8399658203125,1086.8399658203125,5144780000,0.029506792849203878,0.9592670501841626
2010-06-11,1082.6500244140625,1092.25,1077.1199951171875,1091.5999755859375,1091.5999755859375,4059280000,0.004379678623643857,0.9634683315782201
2010-06-14,1095.0,1105.9100341796875,1089.030029296875,1089.6300048828125,1089.6300048828125,4425830000,-0.0018046635646612463,0.961729595384516
2010-06-15,1091.2099609375,1115.5899658203125,1091.2099609375,1115.22998046875,1115.22998046875,4644490000,0.023494191121040897,0.9843246543052411
2010-06-16,1114.02001953125,1118.739990234375,1107.1300048828125,1114.6099853515625,1114.6099853515625,5002600000,-0.0005559347650669899,0.9837774340098002
2010-06-17,1115.97998046875,1117.719970703125,1105.8699951171875,1116.0400390625,1116.0400390625,4557760000,0.0012830081640498037,0.9850396284892428
2010-06-18,1116.1600341796875,1121.010009765625,1113.9300537109375,1117.510009765625,1117.510009765625,4555360000,0.0013171307943036226,0.9863370545175354
2010-06-21,1122.7900390625,1131.22998046875,1108.239990234375,1113.199951171875,1113.199951171875,4514360000,-0.003856841152281021,0.9825329091756525
2010-06-22,1113.9000244140625,1118.5,1094.1800537109375,1095.31005859375,1095.31005859375,4514380000,-0.016070691127224812,0.966742926269957
2010-06-23,1095.5699462890625,1099.6400146484375,1085.31005859375,1092.0400390625,1092.0400390625,4526150000,-0.0029854738442266493,0.9638567405494869
2010-06-24,1090.9300537109375,1090.9300537109375,1071.5999755859375,1073.68994140625,1073.68994140625,4814830000,-0.01680350261882635,0.9476605712854902
2010-06-25,1075.0999755859375,1083.56005859375,1067.8900146484375,1076.760009765625,1076.760009765625,5128840000,0.002859362131449217,0.9503702760364915
2010-06-28,1077.5,1082.5999755859375,1071.449951171875,1074.5699462890625,1074.5699462890625,3896410000,-0.00203393834902843,0.9484372814862841
2010-06-29,1071.0999755859375,1071.0999755859375,1035.1800537109375,1041.239990234375,1041.239990234375,6136700000,-0.03101701864061035,0.9190195846469743
2010-06-30,1040.56005859375,1048.0799560546875,1028.3299560546875,1030.7099609375,1030.7099609375,5067080000,-0.0101129704925228,0.9097255667053888
2010-07-01,1031.0999755859375,1033.5799560546875,1010.9099731445312,1027.3699951171875,1027.3699951171875,6435770000,-0.0032404516759250157,0.9067776449681265
2010-07-02,1027.6500244140625,1032.949951171875,1015.9299926757812,1022.5800170898438,1022.5800170898438,3968500000,-0.004662369010297374,0.9025499129769967
2010-07-06,1028.0899658203125,1042.5,1018.3499755859375,1028.06005859375,1028.06005859375,4691240000,0.00535903441522545,0.9073867090220992
2010-07-07,1028.5400390625,1060.8900146484375,1028.5400390625,1060.27001953125,1060.27001953125,4931220000,0.03133081639370272,0.9358158754005567
2010-07-08,1062.9200439453125,1071.25,1058.239990234375,1070.25,1070.25,4548460000,0.00941267817151159,0.9446244090634935
2010-07-09,1070.5,1078.1600341796875,1068.0999755859375,1077.9599609375,1077.9599609375,3506570000,0.007203887818266752,0.9514293773367835
2010-07-12,1077.22998046875,1080.780029296875,1070.449951171875,1078.75,1078.75,3426990000,0.0007329020475055348,0.9521266818754905
2010-07-13,1080.6500244140625,1099.4599609375,1080.6500244140625,1095.3399658203125,1095.3399658203125,4640460000,0.015378879091830777,0.9667693229961597
2010-07-14,1095.6099853515625,1099.0799560546875,1087.6800537109375,1095.1700439453125,1095.1700439453125,4521050000,-0.0001551316306374062,0.9666193464946331
2010-07-15,1094.4599609375,1098.6600341796875,1080.530029296875,1096.47998046875,1096.47998046875,4552470000,0.0011961033180916125,0.9677755231023069
2010-07-16,1093.8499755859375,1093.8499755859375,1063.3199462890625,1064.8800048828125,1064.8800048828125,5297350000,-0.028819473359129044,0.9398847421966428
2010-07-19,1066.8499755859375,1074.699951171875,1061.1099853515625,1071.25,1071.25,4089500000,0.005981890060832162,0.9455070293943166
2010-07-20,1064.530029296875,1083.93994140625,1056.8800048828125,1083.47998046875,1083.47998046875,4713280000,0.011416551196032687,0.9563014588016057
2010-07-21,1086.6700439453125,1088.9599609375,1065.25,1069.5899658203125,1069.5899658203125,4747180000,-0.012819816608358736,0.9440418494774632
2010-07-22,1072.1400146484375,1097.5,1072.1400146484375,1093.6700439453125,1093.6700439453125,4826900000,0.022513373250030444,0.9652954159983984
2010-07-23,1092.1700439453125,1103.72998046875,1087.8800048828125,1102.6600341796875,1102.6600341796875,4524570000,0.008220020548377116,0.9732301641531594
2010-07-26,1102.8900146484375,1115.010009765625,1101.300048828125,1115.010009765625,1115.010009765625,4009650000,0.011200166146517754,0.9841305036904776
2010-07-27,1117.3599853515625,1120.949951171875,1109.780029296875,1113.8399658203125,1113.8399658203125,4725690000,-0.0010493573466290318,0.9830977991163883
2010-07-28,1112.8399658203125,1114.6600341796875,1103.1099853515625,1106.1300048828125,1106.1300048828125,4002390000,-0.006921964711350426,0.9762928308430984
2010-07-29,1108.0699462890625,1115.9000244140625,1092.8199462890625,1101.530029296875,1101.530029296875,4612420000,-0.004158621107493432,0.9722327988696597
2010-07-30,1098.43994140625,1106.43994140625,1088.010009765625,1101.5999755859375,1101.5999755859375,4006450000,6.349921218862242e-05,0.9722945348864519
2010-08-02,1107.530029296875,1127.300048828125,1107.530029296875,1125.8599853515625,1125.8599853515625,4144180000,0.022022522061804883,0.9937069127315611
2010-08-03,1125.3399658203125,1125.43994140625,1116.760009765625,1120.4599609375,1120.4599609375,4071820000,-0.004796355216742376,0.9889407413967681
2010-08-04,1121.06005859375,1128.75,1119.4599609375,1127.239990234375,1127.239990234375,4057850000,0.006051112519185553,0.9949249330977668
2010-08-05,1125.780029296875,1126.56005859375,1118.81005859375,1125.81005859375,1125.81005859375,3685560000,-0.001268524584838171,0.9936628463600637
2010-08-06,1122.0699462890625,1123.06005859375,1107.1700439453125,1121.6400146484375,1121.6400146484375,3857890000,-0.003704038628435491,0.9899822807935049
2010-08-09,1122.800048828125,1129.239990234375,1120.9100341796875,1127.7900390625,1127.7900390625,3979360000,0.005483064382283187,0.9954104173764152
2010-08-10,1122.9200439453125,1127.1600341796875,1111.5799560546875,1121.06005859375,1121.06005859375,3979360000,-0.0059674054882985494,0.9894703997886537
2010-08-11,1116.8900146484375,1116.8900146484375,1088.550048828125,1089.469970703125,1089.469970703125,4511860000,-0.028178764954173263,0.9615883459638974
2010-08-12,1081.47998046875,1086.719970703125,1076.68994140625,1083.6099853515625,1083.6099853515625,4521050000,-0.0053787488495717906,0.9564162037542825
2010-08-13,1082.219970703125,1086.25,1079.0,1079.25,1079.25,3328890000,-0.004023574358396065,0.9525679920409023
2010-08-16,1077.489990234375,1082.6199951171875,1069.489990234375,1079.3800048828125,1079.3800048828125,3142450000,0.00012045854325926086,0.9526827369935789
2010-08-17,1081.1600341796875,1100.1400146484375,1081.1600341796875,1092.5400390625,1092.5400390625,3968210000,0.012192216013040102,0.9642980507148988
2010-08-18,1092.0799560546875,1099.77001953125,1085.760009765625,1094.1600341796875,1094.1600341796875,3724260000,0.0014827787168125717,0.9657278913411628
2010-08-19,1092.43994140625,1092.43994140625,1070.6600341796875,1075.6300048828125,1075.6300048828125,4290540000,-0.016935392189468268,0.949372910752992
2010-08-20,1075.6300048828125,1075.6300048828125,1063.9100341796875,1071.68994140625,1071.68994140625,3761570000,-0.0036630286052607985,0.9458953306238441
2010-08-23,1073.3599853515625,1081.5799560546875,1067.0799560546875,1067.3599853515625,1067.3599853515625,3210950000,-0.004040306703826824,0.9420736233784062
2010-08-24,1063.199951171875,1063.199951171875,1046.6800537109375,1051.8699951171875,1051.8699951171875,4436330000,-0.014512432962598854,0.9284018430732944
2010-08-25,1048.97998046875,1059.3800048828125,1039.8299560546875,1055.3299560546875,1055.3299560546875,4360190000,0.0032893427453595248,0.931455674940586
2010-08-26,1056.280029296875,1061.449951171875,1045.4000244140625,1047.219970703125,1047.219970703125,3646710000,-0.007684786454732473,0.9242976369866189
2010-08-27,1049.27001953125,1065.2099609375,1039.699951171875,1064.5899658203125,1064.5899658203125,4102460000,0.01658676839931239,0.9396287478233477
2010-08-30,1062.9000244140625,1064.4000244140625,1048.7900390625,1048.9200439453125,1048.9200439453125,2917990000,-0.01471920868888299,0.925798156194062
2010-08-31,1046.8800048828125,1055.1400146484375,1040.8800048828125,1049.3299560546875,1049.3299560546875,4038770000,0.000390794428747121,0.926159952955647
2010-09-01,1049.719970703125,1081.300048828125,1049.719970703125,1080.2900390625,1080.2900390625,4396880000,0.029504621333996228,0.9534859516623151
2010-09-02,1080.6600341796875,1090.0999755859375,1080.3900146484375,1090.0999755859375,1090.0999755859375,3704210000,0.009080835857702363,0.9621444010819857
2010-09-03,1093.6099853515625,1105.0999755859375,1093.6099853515625,1104.510009765625,1104.510009765625,3534500000,0.013219002387319545,0.9748629902168346
2010-09-07,1102.5999755859375,1102.5999755859375,1091.1500244140625,1091.8399658203125,1091.8399658203125,3107380000,-0.011471189788493708,0.9636801518382788
2010-09-08,1092.3599853515625,1103.260009765625,1092.3599853515625,1098.8699951171875,1098.8699951171875,3224640000,0.006438699367075529,0.9698849986219832
2010-09-09,1101.1500244140625,1110.27001953125,1101.1500244140625,1104.1800537109375,1104.1800537109375,3387770000,0.0048322900955937165,0.9745717642946892
2010-09-10,1104.5699462890625,1110.8800048828125,1103.9200439453125,1109.550048828125,1109.550048828125,3061160000,0.004863332840635781,0.9793114311615398
2010-09-13,1113.3800048828125,1123.8699951171875,1113.3800048828125,1121.9000244140625,1121.9000244140625,4521050000,0.011130616053760978,0.9902117706988581
2010-09-14,1121.1600341796875,1127.3599853515625,1115.5799560546875,1121.0999755859375,1121.0999755859375,4521050000,-0.0007131195389205036,0.9895056313375037
2010-09-15,1119.4300537109375,1126.4599609375,1114.6300048828125,1125.0699462890625,1125.0699462890625,3369840000,0.00354113887216001,0.9930096081928541
2010-09-16,1123.8900146484375,1125.43994140625,1118.8800048828125,1124.6600341796875,1124.6600341796875,3364080000,-0.00036434366656679096,0.9926478114312691
2010-09-17,1126.3900146484375,1131.469970703125,1122.4300537109375,1125.5899658203125,1125.5899658203125,4086140000,0.0008268557718451586,0.9934685880035605
2010-09-20,1126.5699462890625,1144.8599853515625,1126.5699462890625,1142.7099609375,1142.7099609375,3364080000,0.015209797205957498,1.0085790437575837
2010-09-21,1142.8199462890625,1148.5899658203125,1136.219970703125,1139.780029296875,1139.780029296875,4175660000,-0.002564020390809607,1.0059930265236459
2010-09-22,1139.489990234375,1144.3800048828125,1131.5799560546875,1134.280029296875,1134.280029296875,3911070000,-0.004825492514895946,1.0011386147041186
2010-09-23,1131.0999755859375,1136.77001953125,1122.7900390625,1124.8299560546875,1124.8299560546875,3847850000,-0.008331340584428193,0.9927977879327959
2010-09-24,1131.68994140625,1148.9000244140625,1131.68994140625,1148.6700439453125,1148.6700439453125,4123950000,0.021194392772258208,1.0138395341936728
2010-09-27,1148.6400146484375,1149.9200439453125,1142.0,1142.1600341796875,1142.1600341796875,3587860000,-0.005667432349210744,1.0080936672206748
2010-09-28,1142.31005859375,1150.0,1132.0899658203125,1147.699951171875,1147.699951171875,4025840000,0.004850385958537151,1.0129833105890522
2010-09-29,1146.75,1148.6300048828125,1140.260009765625,1144.72998046875,1144.72998046875,3990280000,-0.0025877588476783675,1.0103619540645248
2010-09-30,1145.969970703125,1157.1600341796875,1136.0799560546875,1141.199951171875,1141.199951171875,4284160000,-0.003083722237648967,1.0072462784387015
2010-10-01,1143.489990234375,1150.300048828125,1139.4200439453125,1146.239990234375,1146.239990234375,4298910000,0.004416438203773465,1.011694719383407
2010-10-04,1144.9599609375,1148.1600341796875,1131.8699951171875,1137.030029296875,1137.030029296875,3604110000,-0.008034932488803492,1.0035658206138822
2010-10-05,1140.6800537109375,1162.760009765625,1140.6800537109375,1160.75,1160.75,4068840000,0.02086134059079603,1.02450154900299
2010-10-06,1159.81005859375,1162.3299560546875,1154.8499755859375,1159.969970703125,1159.969970703125,4073160000,-0.0006720045633211713,1.0238130792869304
2010-10-07,1161.5699462890625,1163.8699951171875,1151.4100341796875,1158.06005859375,1158.06005859375,3910550000,-0.0016465185803191673,1.0221273520291108
