,Date,VIX,10Y_Treasury_Yield,30Y_Treasury_Yield,Gold_Price,Oil_Price,EUR_USD,GDP,Unemployment_Rate,CPI,PPI,Retail_Sales,Industrial_Production,Non_Farm_Payrolls,Housing_Starts
11,2015-03-29,15.06999969482422,1.9479999542236328,2.5269999504089355,1199.800048828125,48.869998931884766,1.0886367559432983,18063.529,5.7,234.747,192.0,436125.0,102.8239,140562.0,1085.0
12,2015-04-05,14.670000076293944,1.9040000438690183,2.5239999294281006,1200.9000244140625,49.13999938964844,1.0769942998886108,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
13,2015-04-12,12.579999923706056,1.950999975204468,2.5829999446868896,1204.5999755859375,51.63999938964844,1.0669056177139282,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
14,2015-04-19,13.890000343322754,1.850000023841858,2.505000114440918,1202.9000244140625,55.7400016784668,1.0755579471588137,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
15,2015-04-26,12.289999961853027,1.9170000553131104,2.617000102996826,1175.199951171875,57.150001525878906,1.0815019607543943,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
16,2015-05-03,12.699999809265137,2.117000102996826,2.82699990272522,1174.5,59.150001525878906,1.1214659214019775,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
17,2015-05-10,12.859999656677246,2.150000095367432,2.900000095367432,1189.0999755859375,59.38999938964844,1.1246949434280396,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
18,2015-05-17,12.380000114440918,2.1410000324249268,2.9230000972747803,1225.5,59.68999862670898,1.1404979228973389,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
19,2015-05-24,12.130000114440918,2.2149999141693115,2.986000061035156,1204.300048828125,59.720001220703125,1.1111851930618286,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
20,2015-05-31,13.84000015258789,2.095000028610229,2.8469998836517334,1189.4000244140625,60.29999923706055,1.0960345268249512,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
21,2015-06-07,14.210000038146973,2.4019999504089355,3.111000061035156,1167.800048828125,59.130001068115234,1.120787262916565,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
22,2015-06-14,13.779999732971191,2.384999990463257,3.0989999771118164,1178.800048828125,59.959999084472656,1.1240627765655518,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
23,2015-06-21,13.960000038146973,2.2669999599456787,3.055999994277954,1201.5,59.61000061035156,1.1370742321014404,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
24,2015-06-28,14.020000457763672,2.4760000705718994,3.25,1172.9000244140625,59.630001068115234,1.1202975511550903,18279.784,5.4,236.222,190.9,442967.0,101.244,141202.0,1190.0
25,2015-07-05,16.790000915527344,2.3929998874664307,3.191999912261963,1163.0,56.93000030517578,1.103363037109375,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
26,2015-07-12,16.829999923706055,2.4170000553131104,3.2090001106262207,1157.699951171875,52.7400016784668,1.1063048839569092,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
27,2015-07-19,11.949999809265137,2.3489999771118164,3.0829999446868896,1131.800048828125,50.88999938964844,1.0886012315750122,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
28,2015-07-26,13.739999771118164,2.2709999084472656,2.970000028610229,1085.5999755859375,48.13999938964844,1.0989010334014893,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
29,2015-08-02,12.119999885559082,2.2049999237060547,2.927000045776367,1094.9000244140625,47.119998931884766,1.0939244031906128,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
30,2015-08-09,13.390000343322754,2.174999952316284,2.828000068664551,1094.0999755859375,43.869998931884766,1.0927051305770874,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
31,2015-08-16,12.829999923706056,2.196000099182129,2.8410000801086426,1112.9000244140625,42.5,1.1160963773727417,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
32,2015-08-23,28.030000686645508,2.053999900817871,2.746999979019165,1159.5999755859375,40.45000076293945,1.1236965656280518,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
33,2015-08-30,26.049999237060547,2.186000108718872,2.9089999198913574,1133.0999755859375,45.220001220703125,1.1247961521148682,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
34,2015-09-06,27.799999237060547,2.128000020980835,2.890000104904175,1120.5999755859375,46.04999923706055,1.1125946044921875,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
35,2015-09-13,23.200000762939453,2.183000087738037,2.943000078201294,1103.5,44.630001068115234,1.1290887594223022,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
36,2015-09-20,22.280000686645508,2.130000114440918,2.928999900817871,1138.0999755859375,44.68000030517578,1.1400948762893677,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
37,2015-09-27,23.6200008392334,2.1679999828338623,2.9600000381469727,1146.0,45.70000076293945,1.1178929805755615,18401.626,5.2,238.034,193.9,450143.0,101.1052,141989.0,1146.0
38,2015-10-04,20.940000534057617,1.9889999628067017,2.825999975204468,1137.0999755859375,45.540000915527344,1.1193444728851318,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
39,2015-10-11,17.079999923706055,2.0989999771118164,2.927000045776367,1156.300048828125,49.630001068115234,1.1286935806274414,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
40,2015-10-18,15.050000190734863,2.0230000019073486,2.864000082015991,1183.5999755859375,47.2599983215332,1.1368157863616943,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
41,2015-10-25,14.460000038146973,2.0829999446868896,2.8959999084472656,1163.300048828125,44.59999847412109,1.108094573020935,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
42,2015-11-01,15.06999969482422,2.151000022888184,2.933000087738037,1141.5,46.59000015258789,1.099384307861328,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
43,2015-11-08,14.329999923706056,2.3329999446868896,3.08899998664856,1087.5999755859375,44.290000915527344,1.0883997678756714,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
44,2015-11-15,20.07999992370605,2.2799999713897705,3.058000087738037,1080.800048828125,40.7400016784668,1.0815019607543943,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
45,2015-11-22,15.470000267028809,2.26200008392334,3.0179998874664307,1076.4000244140625,40.38999938964844,1.0726161003112793,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
46,2015-11-29,15.119999885559082,2.2249999046325684,3.000999927520752,1056.199951171875,41.709999084472656,1.0604453086853027,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
47,2015-12-06,14.8100004196167,2.275000095367432,3.009999990463257,1084.5,39.970001220703125,1.0915957689285278,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
48,2015-12-13,24.38999938964844,2.138999938964844,2.878999948501587,1076.9000244140625,35.619998931884766,1.0948106050491333,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
49,2015-12-20,20.700000762939453,2.1989998817443848,2.9100000858306885,1066.199951171875,34.72999954223633,1.0844104290008545,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
50,2015-12-27,15.739999771118164,2.243000030517578,2.96399998664856,1077.199951171875,38.09999847412109,1.0909169912338257,18435.137,5.0,237.733,187.5,446905.0,100.1871,142584.0,1058.0
51,2016-01-03,18.209999084472656,2.2690000534057617,3.015000104904175,1060.300048828125,37.040000915527344,1.093398094177246,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
52,2016-01-10,27.01000022888184,2.130000114440918,2.9200000762939453,1097.800048828125,33.15999984741211,1.0925976037979126,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
53,2016-01-17,27.020000457763672,2.032999992370605,2.812999963760376,1091.5,29.420000076293945,1.085894227027893,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
54,2016-01-24,22.34000015258789,2.0480000972747803,2.819999933242798,1097.199951171875,32.189998626708984,1.0862009525299072,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
55,2016-01-31,20.200000762939453,1.930999994277954,2.757999897003174,1116.4000244140625,33.619998931884766,1.0936970710754397,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
56,2016-02-07,23.3799991607666,1.8480000495910645,2.681999921798706,1157.800048828125,30.88999938964844,1.119996428489685,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
57,2016-02-14,25.39999961853028,1.7480000257492063,2.6050000190734863,1239.0999755859375,29.440000534057617,1.1317979097366333,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
58,2016-02-21,20.530000686645508,1.7480000257492063,2.6050000190734863,1230.4000244140625,29.63999938964844,1.1110987663269043,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
59,2016-02-28,19.809999465942383,1.7619999647140503,2.635999917984009,1219.800048828125,32.779998779296875,1.1024993658065796,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
60,2016-03-06,16.860000610351562,1.883000016212464,2.703000068664551,1269.9000244140625,35.91999816894531,1.094894528388977,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
61,2016-03-13,16.5,1.976999998092652,2.747999906539917,1258.699951171875,38.5,1.1178430318832395,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
62,2016-03-20,14.020000457763672,1.871000051498413,2.6730000972747803,1253.800048828125,39.43999862670898,1.1317979097366333,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
63,2016-03-27,14.739999771118164,1.899999976158142,2.671999931335449,1221.4000244140625,39.459999084472656,1.118105411529541,18525.933,4.8,237.652,182.6,447376.0,99.4558,143196.0,1092.0
64,2016-04-03,13.100000381469728,1.7920000553131104,2.619999885559082,1222.199951171875,36.790000915527344,1.1379671096801758,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
65,2016-04-10,15.359999656677246,1.7200000286102295,2.555999994277954,1242.5,39.720001220703125,1.1373976469039917,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
66,2016-04-17,13.619999885559082,1.7519999742507937,2.562000036239624,1233.0999755859375,40.36000061035156,1.1270017623901367,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
67,2016-04-24,13.220000267028809,1.888000011444092,2.7039999961853027,1228.699951171875,43.72999954223633,1.12920343875885,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
68,2016-05-01,15.699999809265137,1.819000005722046,2.66599988937378,1289.199951171875,45.91999816894531,1.135589361190796,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
69,2016-05-08,14.720000267028809,1.7790000438690186,2.628000020980835,1292.9000244140625,44.65999984741211,1.1406019926071167,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
70,2016-05-15,15.039999961853027,1.7050000429153442,2.552999973297119,1271.9000244140625,46.209999084472656,1.1376951932907104,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
71,2016-05-22,15.199999809265137,1.8489999771118164,2.638999938964844,1252.4000244140625,47.75,1.1205987930297852,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
72,2016-05-29,13.119999885559082,1.8509999513626096,2.650000095367432,1213.800048828125,49.33000183105469,1.1192066669464111,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
73,2016-06-05,13.470000267028809,1.7039999961853027,2.5169999599456787,1240.0999755859375,48.619998931884766,1.115200161933899,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
74,2016-06-12,17.030000686645508,1.6390000581741333,2.447000026702881,1273.4000244140625,49.06999969482422,1.131503343582153,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
75,2016-06-19,19.40999984741211,1.618000030517578,2.431999921798706,1292.5,47.97999954223633,1.1252011060714722,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
76,2016-06-26,25.76000022888184,1.5789999961853027,2.430000066757202,1320.0,47.63999938964844,1.1324002742767334,18711.702,5.1,238.992,183.2,452238.0,98.4669,143856.0,1163.0
77,2016-07-03,14.770000457763672,1.4559999704360962,2.240999937057495,1336.699951171875,48.9900016784668,1.1106051206588743,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
78,2016-07-10,13.199999809265137,1.366000056266785,2.109999895095825,1356.5999755859375,45.40999984741211,1.1065741777420044,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
79,2016-07-17,12.670000076293944,1.593999981880188,2.302000045776367,1326.5,45.95000076293945,1.1106051206588743,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
80,2016-07-24,12.020000457763672,1.5700000524520874,2.29099988937378,1323.0999755859375,44.18999862670898,1.1032899618148804,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
81,2016-07-31,11.869999885559082,1.4579999446868896,2.181999921798706,1349.0,41.59999847412109,1.108438491821289,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
82,2016-08-07,11.390000343322754,1.5820000171661377,2.309999942779541,1336.4000244140625,41.79999923706055,1.1134741306304932,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
83,2016-08-14,11.550000190734863,1.5149999856948853,2.234999895095825,1335.800048828125,44.4900016784668,1.113908290863037,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
84,2016-08-21,11.34000015258789,1.5779999494552612,2.2850000858306885,1340.4000244140625,48.52000045776367,1.1349449157714844,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
85,2016-08-28,13.649999618530272,1.6349999904632568,2.2960000038146973,1321.5,47.63999938964844,1.1290504932403564,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
86,2016-09-04,11.979999542236328,1.5959999561309814,2.2709999084472656,1322.0999755859375,44.43999862670898,1.1200717687606812,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
87,2016-09-11,17.5,1.6720000505447388,2.390000104904175,1330.0999755859375,45.880001068115234,1.1271415948867798,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
88,2016-09-18,15.369999885559082,1.7009999752044678,2.450999975204468,1305.800048828125,43.02999877929688,1.124593734741211,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
89,2016-09-25,12.289999961853027,1.6150000095367432,2.3399999141693115,1337.199951171875,44.47999954223633,1.1210134029388428,18892.639,4.8,240.101,187.7,457894.0,98.836,144515.0,1239.0
90,2016-10-02,13.289999961853027,1.6080000400543213,2.3359999656677246,1313.300048828125,48.2400016784668,1.121956706047058,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
91,2016-10-09,13.479999542236328,1.7359999418258667,2.4679999351501465,1248.9000244140625,49.810001373291016,1.1144545078277588,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
92,2016-10-16,16.1200008392334,1.7940000295639038,2.555000066757202,1253.0999755859375,50.34999847412109,1.1049723625183103,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
93,2016-10-23,13.34000015258789,1.7400000095367432,2.492000102996826,1265.9000244140625,50.84999847412109,1.0930395126342771,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
94,2016-10-30,16.190000534057617,1.8450000286102293,2.615999937057495,1275.5,48.70000076293945,1.0900371074676514,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
95,2016-11-06,22.51000022888184,1.7829999923706057,2.571000099182129,1303.300048828125,44.06999969482422,1.1102476119995115,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
96,2016-11-13,14.170000076293944,2.117000102996826,2.927999973297119,1265.5,44.65999984741211,1.0889687538146973,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
97,2016-11-20,12.850000381469728,2.3350000381469727,3.0160000324249268,1208.5,45.68999862670898,1.062304139137268,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
98,2016-11-27,12.34000015258789,2.371999979019165,3.0220000743865967,1178.199951171875,46.060001373291016,1.0561892986297607,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
99,2016-12-04,14.119999885559082,2.390000104904175,3.061000108718872,1175.0999755859375,51.68000030517578,1.0663141012191772,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
100,2016-12-11,11.75,2.46399998664856,3.1540000438690186,1159.4000244140625,51.5,1.062134861946106,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
101,2016-12-18,12.199999809265137,2.5969998836517334,3.184000015258789,1135.300048828125,51.900001525878906,1.0418837070465088,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
102,2016-12-25,11.4399995803833,2.5429999828338623,3.115999937057495,1131.9000244140625,53.02000045776367,1.0437650680541992,19089.379,4.9,241.741,186.7,462362.0,98.7322,145069.0,1313.0
103,2017-01-01,14.039999961853027,2.446000099182129,3.062999963760376,1150.0,53.720001220703125,1.0575296878814695,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
104,2017-01-08,11.31999969482422,2.4179999828338623,3.003999948501587,1171.9000244140625,53.9900016784668,1.0605915784835815,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
105,2017-01-15,11.229999542236328,2.380000114440918,2.976999998092652,1195.300048828125,52.369998931884766,1.0616837739944458,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
106,2017-01-22,11.539999961853027,2.4670000076293945,3.0460000038146973,1204.300048828125,52.41999816894531,1.0659730434417725,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
107,2017-01-29,10.579999923706056,2.4809999465942383,3.059000015258789,1188.0999755859375,53.16999816894531,1.068296194076538,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
108,2017-02-05,10.970000267028809,2.490999937057495,3.114000082015991,1218.5,53.83000183105469,1.0761713981628418,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
109,2017-02-12,10.850000381469728,2.4089999198913574,3.01200008392334,1234.4000244140625,53.86000061035156,1.0658594369888306,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
110,2017-02-19,11.489999771118164,2.424999952316284,3.0309998989105225,1237.5999755859375,53.400001525878906,1.0672245025634766,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
111,2017-02-26,11.470000267028809,2.316999912261963,2.9549999237060547,1256.9000244140625,53.9900016784668,1.0584474802017212,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
112,2017-03-05,10.960000038146973,2.492000102996826,3.0840001106262207,1225.5,53.33000183105469,1.0509721040725708,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
113,2017-03-12,11.65999984741211,2.5820000171661377,3.1689999103546143,1200.699951171875,48.4900016784668,1.0578428506851196,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
114,2017-03-19,11.279999732971191,2.500999927520752,3.11299991607666,1229.800048828125,48.77999877929688,1.077470064163208,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
115,2017-03-26,12.960000038146973,2.400000095367432,3.002000093460083,1248.199951171875,47.970001220703125,1.0783880949020386,19280.084,4.7,243.618,190.7,473019.0,98.7987,145636.0,1190.0
116,2017-04-02,12.369999885559082,2.3959999084472656,3.0179998874664307,1247.300048828125,50.59999847412109,1.0687072277069092,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
117,2017-04-09,12.869999885559082,2.372999906539917,2.997999906539917,1254.300048828125,52.2400016784668,1.0644639730453491,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
118,2017-04-16,15.960000038146973,2.2320001125335693,2.888000011444092,1285.9000244140625,53.18000030517578,1.0670650005340576,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
119,2017-04-23,14.630000114440918,2.236999988555908,2.8949999809265137,1287.4000244140625,49.619998931884766,1.0714898109436035,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
120,2017-04-30,10.81999969482422,2.282000064849853,2.95199990272522,1266.0999755859375,49.33000183105469,1.0864251852035522,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
121,2017-05-07,10.56999969482422,2.351999998092652,2.989000082015991,1224.800048828125,46.220001220703125,1.098152995109558,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
122,2017-05-14,10.399999618530272,2.3350000381469727,2.99399995803833,1226.199951171875,47.84000015258789,1.086495876312256,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
123,2017-05-21,12.039999961853027,2.244999885559082,2.9049999713897705,1252.699951171875,50.33000183105469,1.1113580465316772,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
124,2017-05-28,9.8100004196167,2.25,2.91599988937378,1267.5999755859375,49.79999923706055,1.121076226234436,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
125,2017-06-04,9.75,2.1589999198913574,2.812999963760376,1276.800048828125,47.65999984741211,1.1215791702270508,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
126,2017-06-11,10.699999809265137,2.1989998817443848,2.8540000915527344,1268.5,45.83000183105469,1.118480563163757,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
127,2017-06-18,10.380000114440918,2.157000064849853,2.782000064849853,1254.0,44.7400016784668,1.1146905422210691,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
128,2017-06-25,10.020000457763672,2.1440000534057617,2.71399998664856,1256.199951171875,43.0099983215332,1.1149640083312988,19438.643,4.4,244.193,193.0,473986.0,100.0082,146173.0,1146.0
129,2017-07-02,11.18000030517578,2.302000045776367,2.8399999141693115,1240.699951171875,46.040000915527344,1.144164800643921,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
130,2017-07-09,11.1899995803833,2.3929998874664307,2.934999942779541,1208.5999755859375,44.22999954223633,1.1424784660339355,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
131,2017-07-16,9.510000228881836,2.319000005722046,2.9100000858306885,1226.5999755859375,46.540000915527344,1.140393853187561,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
132,2017-07-23,9.359999656677246,2.2320001125335693,2.802000045776367,1254.300048828125,45.77000045776367,1.1628718376159668,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
133,2017-07-30,10.289999961853027,2.2890000343322754,2.8919999599456787,1268.4000244140625,49.709999084472656,1.1688660383224487,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
134,2017-08-06,10.029999732971191,2.2669999599456787,2.844000101089477,1258.300048828125,49.58000183105469,1.1884952783584597,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
135,2017-08-13,15.510000228881836,2.188999891281128,2.7869999408721924,1287.699951171875,48.81999969482422,1.177024483680725,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
136,2017-08-20,14.260000228881836,2.194000005722046,2.7769999504089355,1285.699951171875,48.5099983215332,1.171550154685974,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
137,2017-08-27,11.279999732971191,2.1689999103546143,2.750999927520752,1292.5,47.869998931884766,1.1802195310592651,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
138,2017-09-03,10.130000114440918,2.157000064849853,2.7679998874664307,1324.5,47.290000915527344,1.191043257713318,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
139,2017-09-10,12.119999885559082,2.061000108718872,2.678999900817871,1346.0,47.47999954223633,1.2029062509536743,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
140,2017-09-17,10.170000076293944,2.20199990272522,2.7720000743865967,1320.4000244140625,49.88999938964844,1.1921650171279907,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
141,2017-09-24,9.59000015258789,2.26200008392334,2.7960000038146973,1293.300048828125,50.65999984741211,1.194557547569275,19692.595,4.3,244.243,193.5,473552.0,100.0947,146772.0,1206.0
142,2017-10-01,9.510000228881836,2.325999975204468,2.8570001125335693,1281.5,51.66999816894531,1.178175449371338,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
143,2017-10-08,9.649999618530272,2.369999885559082,2.9059998989105225,1271.5999755859375,49.290000915527344,1.1712344884872437,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
144,2017-10-15,9.609999656677246,2.2799999713897705,2.812000036239624,1301.5,51.45000076293945,1.1831799745559692,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
145,2017-10-22,9.970000267028809,2.38100004196167,2.8940000534057617,1277.4000244140625,51.470001220703125,1.184805989265442,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
146,2017-10-29,9.800000190734863,2.427999973297119,2.936000108718872,1268.5,53.900001525878906,1.163724422454834,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
147,2017-11-05,9.140000343322754,2.3429999351501465,2.822000026702881,1266.5,55.63999938964844,1.1661807298660278,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
148,2017-11-12,11.289999961853027,2.400000095367432,2.880000114440918,1272.4000244140625,56.7400016784668,1.164686679840088,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
149,2017-11-19,11.43000030517578,2.3540000915527344,2.7929999828338623,1295.800048828125,56.54999923706055,1.177745342254639,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
150,2017-11-26,9.670000076293944,2.3399999141693115,2.76200008392334,1286.699951171875,58.95000076293945,1.1853959560394287,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
151,2017-12-03,11.43000030517578,2.361999988555908,2.757999897003174,1278.800048828125,58.36000061035156,1.1898245811462402,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
152,2017-12-10,9.579999923706056,2.382999897003174,2.775000095367432,1245.199951171875,57.36000061035156,1.1772184371948242,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
153,2017-12-17,9.420000076293944,2.3550000190734863,2.688999891281128,1254.300048828125,57.29999923706055,1.1774957180023191,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
154,2017-12-24,9.899999618530272,2.484999895095825,2.8329999446868896,1275.4000244140625,58.470001220703125,1.185733199119568,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
155,2017-12-31,11.039999961853027,2.4049999713897705,2.739000082015991,1306.300048828125,60.41999816894531,1.1941723823547363,20037.088,4.2,246.626,194.9,484848.0,100.9981,147146.0,1257.0
156,2018-01-07,9.220000267028809,2.4760000705718994,2.811000108718872,1320.300048828125,61.43999862670898,1.2068840265274048,20328.553,4.0,248.859,197.9,490426.0,101.3939,147667.0,1299.0
